X,Y,Wattage,Status
1004562.14173228,439645.641404197,40.0,Active
1004705.04822835,439646.586942255,40.0,Active
1004357.85990814,439702.347769029,40.0,Active
991276.075131234,420446.88188976,40.0,Active
995617.856299214,427082.007874019,40.0,Active
996652.917322833,434656.269685037,40.0,Active
996176.278871391,434642.563320212,40.0,Active
1015446.19225722,436989.617454067,40.0,Active
1015591.24934383,436993.540354334,40.0,Active
1014728.04396325,437294.619750656,40.0,Active
1030158.34547244,432761.378937006,40.0,Active
1030151.89206037,432910.623687662,40.0,Active
1031816.35695538,439624.123359583,40.0,Active
1031816.42322835,440299.413385823,40.0,Active
1030462.54068242,436862.917322837,40.0,Active
1028958.45209974,435757.94324147,40.0,Active
1030939.08267717,437474.541338585,40.0,Active
1031200.91896325,437463.686023623,40.0,Active
1031440.54593176,437477.352362208,40.0,Active
1031691.43208661,437478.762139104,40.0,Active
1031939.67257218,437466.321194224,40.0,Active
1032202.95406824,437434.749015749,40.0,Active
1032428.7152231,437442.826443568,40.0,Active
1030253.65190289,437130.615157478,40.0,Active
1032637.97900262,437460.927821524,40.0,Active
1031235.93143045,437178.783464566,40.0,Active
1030151.93996063,433062.036089242,40.0,Active
1030152.48786089,433211.990485564,40.0,Active
1030151.77755906,433361.849081367,40.0,Active
1030149.50131234,433512.976377949,40.0,Active
1030149.21850394,433645.614829399,40.0,Active
993371.823818896,410911.99442257,40.0,Active
1031744.41568242,435826.72604987,40.0,Active
1031516.86712598,435903.774606302,40.0,Active
1031479.67060367,436066.040682413,40.0,Active
1030773.56856955,439309.562335961,40.0,Active
1030964.9488189,439382.77952756,40.0,Active
1029388.97801837,436740.568897635,40.0,Active
1031120.37795275,439462.552821524,40.0,Active
1030935.30511811,437823.062992126,40.0,Active
1031441.38517061,437827.739173226,40.0,Active
1031187.01181103,437835.028871395,40.0,Active
1031687.6394357,437828.011482939,40.0,Active
1031932.94422572,437830.458989501,40.0,Active
1032165.57775591,437748.00688976,40.0,Active
1032409.55675853,437750.08070866,40.0,Active
1032621.36712598,437770.132545933,40.0,Active
1029573.90091864,435812.4261811,40.0,Active
1029588.91076116,435702.695209973,40.0,Active
1029893.87007874,435525.253937006,40.0,Active
1031070.7847769,435286.126312338,40.0,Active
1031065.40059055,435537.984580055,40.0,Active
1031006.11122047,435713.129265092,40.0,Active
1031840.91108924,436295.223753281,40.0,Active
1031821.39796588,436080.363188975,40.0,Active
1031956.34448819,436043.870078743,40.0,Active
996933.961614173,443752.66929134,40.0,Active
996978.550524935,443850.937664039,40.0,Active
1030325.7746063,436678.183070868,40.0,Active
1030114.20603675,436673.535761155,40.0,Active
1029874.24212598,436662.058727033,40.0,Active
1029644.24868766,436674.695866145,40.0,Active
1028478.33530184,436097.390419945,40.0,Active
990908.245406825,441451.655511811,40.0,Active
991026.402230971,441451.961942255,40.0,Active
1004775.77854331,438510.990485564,40.0,Active
1004773.69947506,438670.329396322,40.0,Active
1003028.64271653,439724.406496063,40.0,Active
1028647.87434383,436197.906167977,40.0,Active
1029013.14271653,435952.774278216,40.0,Active
1029285.46227034,435852.866469815,40.0,Active
1029276.57874016,435718.885498688,40.0,Active
989457.81988189,421286.019028872,40.0,Active
1004769.62171916,438946.439960629,40.0,Active
1004768.40059055,439113.427165352,40.0,Active
1004766.61154856,439241.115485564,40.0,Active
1004762.61975066,439406.622047246,40.0,Active
1004761.33858268,439580.157808401,40.0,Active
983116.064632546,449384.885826774,40.0,Active
1030145.01213911,433783.275590554,40.0,Active
1030144.15682415,433923.108923882,40.0,Active
989620.827099737,421155.36811024,40.0,Active
1028759.50754593,436948.278543308,40.0,Active
1028885.55150919,436778.883858271,40.0,Active
1029026.52066929,436633.286745407,40.0,Active
1029196.88648294,436518.543963253,40.0,Active
1029408.75984252,436430.045603678,40.0,Active
1029628.84547244,436387.109908134,40.0,Active
1029876.13188976,436377.918635167,40.0,Active
1030126.60137795,436390.955052495,40.0,Active
1030377.81233596,436391.630249344,40.0,Active
1030633.16043307,436380.705380574,40.0,Active
1030525.12860892,436666.701443568,40.0,Active
993314.300196849,432385.997047246,40.0,Active
1028060.52165354,436080.896325462,40.0,Active
1028303.67290026,436083.295603678,40.0,Active
988903.369750656,419265.992454067,40.0,Active
988718.938976377,419260.75557743,40.0,Active
1028026.76968504,436366.177493438,40.0,Active
1028218.55610236,436369.160761155,40.0,Active
1030992.5265748,436922.763451442,40.0,Active
1028534.65059055,436315.886482939,40.0,Active
1028829.14895013,436068.838910758,40.0,Active
1033919.98031496,434475.357939631,40.0,Active
1033557.24737533,432511.70800525,40.0,Active
1034529.8484252,432532.751312338,40.0,Active
989369.423884515,421450.062992126,40.0,Active
989798.62664042,422739.909448817,40.0,Active
1003647.1906168,439772.61811024,40.0,Active
1003803.37368766,439742.391404197,40.0,Active
1004051.75951444,439574.752952754,40.0,Active
1004691.65715223,438744.890748031,40.0,Active
1004768.6988189,438280.984580055,40.0,Active
1004779.85958005,438369.497703411,40.0,Active
1031610.80216536,430731.268044621,40.0,Active
1031797.79954068,430659.272637792,40.0,Active
1004773.71292651,438803.855643041,40.0,Active
989667.714895014,422739.498359583,40.0,Active
989786.308398951,421025.10334646,40.0,Active
990122.702427823,420105.739501312,40.0,Active
988735.361220472,421223.033464566,40.0,Active
988573.983267717,421273.257874019,40.0,Active
988501.772965878,421427.257217847,40.0,Active
988320.882874016,421479.172900259,40.0,Active
988268.102034122,421641.344816275,40.0,Active
989072.143700786,421824.766404197,40.0,Active
989072.065288715,421976.479986876,40.0,Active
989069.912073489,422153.279199474,40.0,Active
989069.921587925,422294.806430444,40.0,Active
988272.904199474,419905.952755906,40.0,Active
989303.669619422,419124.296916008,40.0,Active
989105.735892389,419273.205052495,40.0,Active
989511.082677167,424024.61581365,40.0,Active
989385.452755906,424022.432742782,40.0,Active
988507.287401576,419253.46489501,40.0,Active
988328.395997375,419251.916666664,40.0,Active
989285.438976377,419288.22604987,40.0,Active
989090.684711285,419402.595144354,40.0,Active
988904.713254593,419396.616469815,40.0,Active
988707.006233595,419387.626312338,40.0,Active
988515.760498688,419383.05905512,40.0,Active
988323.628280841,419366.504921257,40.0,Active
989709.578083988,421449.017388448,40.0,Active
989678.384186354,421619.379265092,40.0,Active
989365.797572177,421618.117782153,40.0,Active
990231.231955379,422747.314304464,40.0,Active
990095.997375328,422745.772309713,40.0,Active
989937.255905513,422742.571194224,40.0,Active
1034036.69914698,431663.311023623,40.0,Active
1034291.76771653,431684.064304464,40.0,Active
989375.334973752,422087.896325462,40.0,Active
989230.216535434,422083.725393698,40.0,Active
989088.505577426,422079.220800526,40.0,Active
988948.774934385,421667.979986876,40.0,Active
989087.718175855,421670.640748031,40.0,Active
989233.150918636,421674.449803151,40.0,Active
989382.000656169,421676.833989501,40.0,Active
989073.007874016,419930.978018373,40.0,Active
988872.869422574,419927.885170601,40.0,Active
988673.292650919,419920.697834648,40.0,Active
988470.614501312,419914.212926507,40.0,Active
989939.367454067,424028.70570866,40.0,Active
989807.220144358,424028.646981627,40.0,Active
989656.830380578,424026.610892385,40.0,Active
988851.87106299,415672.437664039,40.0,Active
988641.158136483,415697.171587929,40.0,Active
989570.34547244,423010.427493438,40.0,Active
989722.596456692,423012.479330711,40.0,Active
989884.562335957,423011.34186352,40.0,Active
990065.772309713,423018.012795277,40.0,Active
990228.554790027,423019.067257218,40.0,Active
1035421.70570866,431447.294619426,40.0,Active
1035251.56594488,431442.669619426,40.0,Active
1035061.41469816,431428.020013124,40.0,Active
1034830.02887139,431421.32513123,40.0,Active
1034660.71850394,431426.534776904,40.0,Active
1034469.60958005,431414.790026248,40.0,Active
1033824.48326772,431574.951443568,40.0,Active
1012113.99835958,456674.763779528,40.0,Active
1034505.52099738,431690.080052495,40.0,Active
1034961.49901575,431701.714238845,40.0,Active
1035129.95800525,431719.41929134,40.0,Active
1035419.79199475,431729.252296589,40.0,Active
1012909.51706037,457496.157808401,40.0,Active
990055.518372703,419005.681430444,40.0,Active
990126.30511811,418803.284448817,40.0,Active
989848.259842519,418742.289370082,40.0,Active
989605.296916012,418726.024606302,40.0,Active
989610.670603674,418517.295275591,40.0,Active
989838.358923886,418528.275590554,40.0,Active
990072.612204723,418535.407480314,40.0,Active
990006.186679792,414251.911745407,40.0,Active
989068.535761155,415675.407480314,40.0,Active
989730.433070865,415383.183727033,40.0,Active
988431.149278216,415712.089566931,40.0,Active
988212.030839894,415706.556102365,40.0,Active
988630.63812336,416018.335301839,40.0,Active
988444.596128609,417699.401246719,40.0,Active
988654.403215222,417706.311351709,40.0,Active
988864.265091863,417714.089238845,40.0,Active
989075.2335958,417722.692913383,40.0,Active
989279.874015749,418039.53871391,40.0,Active
989066.695866141,418028.957349084,40.0,Active
989065.09940945,418973.041010499,40.0,Active
989277.736220472,418966.845800526,40.0,Active
989573.416338582,418989.482283466,40.0,Active
989810.745406825,418998.458333336,40.0,Active
1012911.90190289,457308.804461941,40.0,Active
1012576.28248031,459656.029199474,40.0,Active
1013259.15091864,459662.469488189,40.0,Active
1013376.49245407,458891.514435694,40.0,Active
1013015.16863517,458783.682742782,40.0,Active
1013019.60498688,458608.354986876,40.0,Active
1013020.83234908,458314.385826774,40.0,Active
1012104.57513123,457939.735564306,40.0,Active
1012102.4835958,458129.274934381,40.0,Active
1030159.70964567,432621.387139104,40.0,Active
1030158.34547244,432761.378937006,40.0,Active
1030151.89206037,432910.623687662,40.0,Active
1030151.93996063,433062.036089242,40.0,Active
1030152.48786089,433211.990485564,40.0,Active
1030151.77755906,433361.849081367,40.0,Active
1030149.50131234,433512.976377949,40.0,Active
1030149.21850394,433645.614829399,40.0,Active
989944.401902888,415411.603018373,40.0,Active
990157.422572177,415442.198490813,40.0,Active
990370.344160106,415462.796916008,40.0,Active
990538.162401576,415792.412729658,40.0,Active
990369.609580051,415781.673556432,40.0,Active
990156.17093176,415763.80675853,40.0,Active
989940.732939631,415726.641404197,40.0,Active
989730.167979002,415698.615157478,40.0,Active
989513.911089238,415684.366141729,40.0,Active
1012712.45144357,459477.212926507,40.0,Active
1012697.73654856,459267.140091866,40.0,Active
1012378.78772966,459058.931430444,40.0,Active
1011763.55643045,459354.766076118,40.0,Active
1002669.34251969,444090.015091866,40.0,Active
1002674.67322835,443952.957677163,40.0,Active
994044.700787403,427069.895669289,40.0,Active
994146.493438318,427071.886482939,40.0,Active
1013476.76476378,459665.980314963,40.0,Active
1020597.38517061,452937.132545933,40.0,Active
995119.174212597,426505.649606302,40.0,Active
995165.87335958,426404.192257218,40.0,Active
993668.756889764,427065.122375324,40.0,Active
993779.838910762,427066.466207348,40.0,Active
993904.571194224,427063.928805776,40.0,Active
1032642.85072178,436633.602034122,40.0,Active
1031450.53674541,436443.780511811,40.0,Active
1031620.4855643,436309.762139104,40.0,Active
1032047.19816273,436302.376312338,40.0,Active
1032271.17979003,436303.52165354,40.0,Active
1032455.75393701,436316.281167977,40.0,Active
1020570.22965879,437349.692257218,40.0,Active
1020268.28871391,437436.796259843,40.0,Active
989747.100721784,449037.858267717,40.0,Active
989805.938320208,448922.310367458,40.0,Active
989856.669619422,448814.332349084,40.0,Active
1032436.78018373,436604.981299214,40.0,Active
1020604.59120735,452703.253608927,40.0,Active
990970.602362204,432944.491797902,40.0,Active
985385.430446193,447820.208661415,40.0,Active
985507.950459316,447382.123687662,40.0,Active
1027508.85531496,442067.812664039,40.0,Active
1027479.40813648,444444.209973752,40.0,Active
1019306.04133858,442379.668635167,40.0,Active
1017619.47506562,442045.789698161,40.0,Active
989398.962270342,449739.19324147,40.0,Active
989446.46883202,449646.10334646,40.0,Active
989489.892388452,449560.254593179,40.0,Active
989537.119094487,449463.888123363,40.0,Active
989580.86187664,449376.951115489,40.0,Active
989631.572506562,449271.155511811,40.0,Active
989680.043307088,449174.072506562,40.0,Active
1008826.55511811,443126.473425195,40.0,Active
1022258.78346457,438946.346128605,40.0,Active
1022371.65026247,438948.706364833,40.0,Active
1022517.94685039,438951.580380574,40.0,Active
1022665.86417323,438946.830052495,40.0,Active
1019930.02230971,453488.824146979,40.0,Active
1019931.54330709,453138.461942255,40.0,Active
1019936.22473753,452877.270669289,40.0,Active
1019941.87270341,452483.651574805,40.0,Active
1019948.2746063,452172.267060369,40.0,Active
1020594.71587927,453405.731627293,40.0,Active
1020597.26279528,453141.972769029,40.0,Active
1022925.34908136,438953.351377949,40.0,Active
1024618.02099738,438458.276246719,40.0,Active
1024764.039042,438458.246719159,40.0,Active
1018011.99114173,443211.272637792,40.0,Active
1018233.06332021,443220.301509187,40.0,Active
1018461.3605643,443217.758202098,40.0,Active
1018679.04002625,443238.651574805,40.0,Active
1018902.92782152,443231.451771654,40.0,Active
1019128.0800525,443234.340551183,40.0,Active
1019340.89927822,443233.11023622,40.0,Active
988018.212598424,457329.73523622,40.0,Active
988184.84547244,457330.81824147,40.0,Active
988334.160104986,457332.479002625,40.0,Active
988491.223425198,457334.181102365,40.0,Active
988632.779855642,457336.894028872,40.0,Active
1019298.35958005,442670.573490813,40.0,Active
1020602.70045932,452482.748687662,40.0,Active
1020612.31299213,452223.788057745,40.0,Active
1020615.16896325,451895.996719159,40.0,Active
991125.650918636,457791.625984251,40.0,Active
991520.67093176,458471.089566931,40.0,Active
987578.746391077,456988.655511811,40.0,Active
988685.267060369,456349.919947505,40.0,Active
988514.58464567,456351.710301839,40.0,Active
988207.621719159,456345.768700786,40.0,Active
988361.865157481,456350.019028872,40.0,Active
988054.904855642,456343.715223096,40.0,Active
989489.563976377,459419.273622051,40.0,Active
987565.201443568,459015.425853021,40.0,Active
987702.786417324,459014.07152231,40.0,Active
987841.564304464,459017.821850397,40.0,Active
